Unnamed: 0,score,label
9.100906134637638e-05,0.170166015625,3
0.0001731550074547,0.183477908372879,3
5.339486497043935e-05,0.1475906819105148,3
5.912346384378608e-05,0.4499899744987488,10
5.123312954653492e-05,0.0150569761171936,9
0.0001031147797202,0.2641513049602508,3
0.0001552126034363,0.0322970114648342,3
0.0002202808396958,0.0151785425841808,3
0.000360469381936,0.01514782756567,9
0.0005671312884613,0.0149674946442246,3
5.11250427753397e-05,0.2246194630861282,7
0.0002220102280349,0.0153334606438875,9
0.006803413726112,0.0837860256433487,3
0.0002457893176979,0.0152815636247396,9
7.749821494697371e-05,0.1801242232322693,3
0.0001405128025537,0.1155050918459892,3
0.0002387636775702,0.1562801003456115,7
9.630531313494225e-05,0.1971505880355835,7
0.0003634958115295,0.0407185442745685,3
0.0001380268068162,0.0523931942880153,3
6.0096244784543074e-05,0.0970602557063102,1
0.0005174113737115,0.092861458659172,3
0.0009654310403157,0.0717763304710388,3
5.393529882641545e-05,0.0918213874101638,0
0.0001362974184771,0.0701972022652626,3
0.0002567060815886,0.0151690645143389,3
0.0043808649233135,0.0719642639160156,3
0.0001830989904047,0.0151732908561825,3
0.0001003045236691,0.0149820307269692,3
7.706586786219283e-05,0.2296185046434402,3
8.333490059151567e-05,0.0151959117501974,9
7.976803714207337e-05,0.0257163345813751,6
7.652543400621672e-05,0.0468658506870269,3
7.771438848936415e-05,0.0152282444760203,9
9.965600304199407e-05,0.1514063030481338,3
6.312267437800927e-05,0.2384150624275207,3
0.00022428005023,0.0153242964297533,9
0.0003712780590555,0.0151209123432636,3
8.895541269366717e-05,0.1729423701763153,3
0.0002936717573374,0.3210831582546234,3
0.0077798696170896,0.0668581500649452,3
5.458381945358678e-05,0.0971450209617614,10
5.285443111446324e-05,0.0494112744927406,2
9.522444542299002e-05,0.0151574024930596,3
6.517632303071848e-05,0.0150086041539907,9
0.0002354129876631,0.0151732908561825,3
8.257829319314912e-05,0.1844574809074401,3
0.0003957056693457,0.030065244063735,3
5.404338559761068e-05,0.1431733965873718,3
8.236211965075867e-05,0.1225602775812149,3
0.0005241127535256,0.0857353210449218,7
8.517237570183443e-05,0.2513118684291839,2
0.0002467620986386,0.5314111113548279,2
5.3070604656853685e-05,0.0151732908561825,3
0.0018699011416773,0.0695559605956077,3
7.890334297251158e-05,0.0652067512273788,3
0.0001394319348418,0.3916103839874267,4
0.0003419865440616,0.0787250697612762,3
5.004417506338749e-05,0.0150877367705106,3
9.576487927896612e-05,0.0151732908561825,3
5.274634434326802e-05,0.0152996312826871,9
5.501616653836767e-05,0.0151459304615855,9
0.0002155250217632,0.1696766018867492,3
6.539249657310891e-05,0.4097290933132171,2
7.382326472633619e-05,0.0535516887903213,5
8.236211965075867e-05,0.0664250627160072,3
0.0002262256121115,0.1523994952440261,7
5.090886923294926e-05,0.0360558778047561,7
0.0002148765011361,0.0485178790986537,7
0.0001319739476293,0.0151703422889113,3
7.522839275187407e-05,0.7861286401748657,8
9.943982949960364e-05,0.0740365460515022,3
6.344693469159493e-05,0.0150935435667634,9
5.966389769976219e-05,0.1187640354037284,3
0.0001623463303352,0.326990932226181,3
5.92315506149813e-05,0.6642254590988159,8
6.096093895410484e-05,0.2047929167747497,3
9.522444542299002e-05,0.0907546058297157,3
0.0025870568685576,0.0551478900015354,0
0.0001980149648296,0.0151732908561825,3
0.0003075068640504,0.0151732908561825,3
0.0010210957274812,0.063826598227024,3
0.003350797993823,0.073744036257267,3
0.0059487716262713,0.1121974810957908,3
0.0001080867711952,0.1302447617053985,3
0.0006753261464277,0.0825273916125297,3
7.414752503992185e-05,0.0152498101815581,9
0.0001505648722749,0.1960095465183258,3
0.0001676425821237,0.0353160090744495,3
6.409545531876627e-05,0.0617749392986297,3
0.000265244936513,0.2477316856384277,3
0.0001250563942728,0.2193047404289245,3
0.0002428709748756,0.0730426907539367,10
9.057671426159547e-05,0.1128718182444572,7
7.047257481928432e-05,0.0863042101264,7
0.0002054729520421,0.2477316856384277,3
5.004417506338749e-05,0.0657996982336044,3
8.927967300725284e-05,0.130309596657753,7
0.0007657947739181,0.0773022845387458,3
0.0001028986061778,0.0149593483656644,9
