Unnamed: 0,score,label
6.213622411813525e-05,0.0516996197402477,4
5.2663259717696026e-05,0.0783398002386093,4
6.133343052487769e-05,0.3395532667636871,4
9.264238066192258e-05,0.059677604585886,11
9.392685041113468e-05,0.0152085237205028,9
8.959176500754385e-05,0.268115371465683,6
6.454460489790794e-05,0.0776559114456176,4
5.009432021927183e-05,0.0154133811593055,9
7.787097854598346e-05,0.0150213409215211,4
6.0851754368923154e-05,0.0702498629689216,4
5.635611024668081e-05,0.2118014246225357,4
7.803153726463496e-05,0.0672050267457962,4
7.803153726463496e-05,0.0830766558647155,4
6.470516361655945e-05,0.1212140396237373,10
5.346605331095359e-05,0.1081526800990104,4
8.172438779361975e-05,0.1407301276922226,4
6.791633798958969e-05,0.1010193899273872,4
8.060047676305916e-05,0.2993741631507873,4
0.0001403283201014,0.1470979899168014,4
9.29634980992256e-05,0.1630968153476715,4
0.0002541644516253,0.0152704892680048,9
0.0001960421954734,0.0151842646300792,9
0.0002069601883417,0.0151658803224563,4
8.461444472934698e-05,0.2158855944871902,4
5.426884690421115e-05,0.1843609809875488,4
7.257254083048356e-05,0.2602446675300598,4
5.3947729466908126e-05,0.1222356483340263,4
0.0001186528930834,0.0149669460952281,4
0.0011123508028176,0.0151587920263409,4
0.0001775779428285,0.1430715024471283,3
5.282381843634754e-05,0.155424416065216,5
0.0002268694694545,0.0149844009429216,4
0.0004004334443168,0.0151979215443134,9
5.9567284619711054e-05,0.1520886719226837,4
6.518683977251399e-05,0.0199039001017808,2
5.073655509387788e-05,0.0153501769527792,9
5.7319462558589885e-05,0.1458663046360016,4
0.0002225343840509,0.0150029584765434,4
5.5392757934771735e-05,0.1001925989985466,6
6.309957643004432e-05,0.1570085287094116,4
6.229678283678677e-05,0.065861701965332,4
5.523219921612023e-05,0.2507778704166412,3
5.1378789968483926e-05,0.0944065228104591,4
5.330549459230208e-05,0.1484114080667495,4
6.598963336577154e-05,0.0311088785529136,4
6.053063693162013e-05,0.1022378951311111,4
5.153934868713544e-05,0.2321993112564087,4
5.025487893792334e-05,0.065090037882328,3
0.0003333198999205,0.0151732908561825,4
5.2342142280393e-05,0.2620282173156738,8
5.2021024843089976e-05,0.2441576421260833,4
0.0003509813589722,0.0150236450135707,9
7.257254083048356e-05,0.1637196987867355,0
9.472964400439223e-05,0.0150070916861295,4
5.6837786402635344e-05,0.3720979690551758,7
0.0018892944423723,0.015135196968913,4
0.000433508540359,0.0150941312313079,9
0.0001011519927504,0.0151430536061525,4
0.0001377593806029,0.015334646217525,4
5.073655509387788e-05,0.0747480541467666,4
5.426884690421115e-05,0.0151117630302906,4
5.523219921612023e-05,0.073997288942337,11
0.0001957210780361,0.0711769238114357,6
7.401756929834716e-05,0.0442016683518886,2
6.390237002330189e-05,0.0766526013612747,4
6.0851754368923154e-05,0.4228173792362213,5
6.727410311498364e-05,0.0525581240653991,4
0.0002239794125188,0.0585753917694091,1
5.442940562286266e-05,0.0979737192392349,4
5.7480021277241394e-05,0.1604490876197815,4
5.314493587365057e-05,0.0544788837432861,4
6.598963336577154e-05,0.6589685678482056,5
5.218158356174149e-05,0.1064106449484825,4
6.42234874606049e-05,0.0571032240986824,4
5.153934868713544e-05,0.1757121831178665,6
7.160918851857447e-05,0.2283383309841156,0
6.213622411813525e-05,0.0663054585456848,6
5.153934868713544e-05,0.0150727927684783,9
6.390237002330189e-05,0.0808369740843772,4
5.169990740578695e-05,0.3137503266334533,0
5.4750523060165685e-05,0.0503482185304164,4
5.089711381252939e-05,0.0287256725132465,6
5.844337358915047e-05,0.1684043407440185,4
5.105767253118091e-05,0.0529230199754238,6
7.803153726463496e-05,0.3130331635475158,4
6.037007821296862e-05,0.0922689959406852,4
5.876449102645349e-05,0.1880022287368774,5
6.93613664574533e-05,0.1962778121232986,8
5.2663259717696026e-05,0.3503062725067138,4
9.360573297383166e-05,0.0151597270742058,4
6.984304261340784e-05,0.0754701122641563,4
5.571387537207476e-05,0.2176468223333358,4
5.1378789968483926e-05,0.1348529011011123,4
6.069119565027165e-05,0.2419593036174774,4
8.027935932575614e-05,0.2596687972545624,4
7.096695364396842e-05,0.0151732908561825,4
0.0023966599933111,0.4088377058506012,4
0.000168586654584,0.1338394582271576,4
5.009432021927183e-05,0.0382261648774147,4
5.025487893792334e-05,0.0151306921616196,9
